Drug_Name,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
DB06789,-1.992272271,4.9488731,0.557722077,-0.512416904,0.123431034,-0.298512715,0.179647709,-0.585024864,0.609761166,0.269353183,0.246913055,-0.65005795,0.259888189,0.308405804,0.196336169,-0.492194309,-0.54156767,-0.290690464,0.114904801,0.013850957,-0.030782512,-0.023315028,-0.017416026,-0.201124643,0.069039575,0.082743016,0.049779349,-0.04919968,-0.016288633,0.00813203,0.108357581,0.162993085,0.083535307,0.198815276,-0.058831025,-0.020494851,-0.12546254,-0.117812791,-0.006140828,-0.036746185,-0.041806809,0.079654903,-0.098062553,0.081803043,0.227482737,0.039362729,-0.08256693,-0.042857558,-0.031886715,-0.079643274
DB06791,0.857712444,2.404481117,-1.433348817,2.105817897,-0.669759291,1.744235143,-0.159443377,-0.43883901,0.138674568,-0.802447336,-0.251337494,0.363808654,-0.267426521,0.061552927,0.142466402,-0.22569751,-0.01725434,0.654306671,-0.54916816,0.065984024,0.122904356,-0.055322153,0.03216104,-0.083234419,-0.028404303,0.329648134,-0.163201241,-0.143074219,-0.121705755,0.014688817,-0.025463283,0.122681049,0.03446184,0.071790863,-0.086777303,-0.095720202,-0.006457687,-0.007823493,0.025127237,-0.244380136,-0.09363222,-0.072314378,-0.173704752,-0.101423931,-0.110090827,-0.070455114,0.064361381,0.055029007,-0.138035408,0.149550096
DB06792,12.57612512,-0.116731287,-0.790805648,0.151981086,0.295920039,-0.636917975,0.610988259,-1.394332646,-0.951829087,0.67703595,0.537101129,-0.432425774,0.1083963,-0.630166502,0.781652888,0.588040872,0.631788686,-0.021287831,-0.055319838,-0.182831154,0.819231719,-0.115033774,-0.028948122,-0.221418483,0.853580032,0.220881898,-0.403085012,-0.247896553,0.35465466,0.402987788,-0.064630862,0.293778125,-0.105350879,0.337859171,0.080076464,-0.262787291,-0.079540694,0.019608587,0.148758398,0.054638728,-0.344979532,-0.270900034,0.32481216,0.095514229,-0.261421772,-0.164024303,-0.093553096,-0.067100753,-0.041316191,0.008038634
DB06794,4.948276411,-1.798614139,0.4286531,-0.510869781,-0.174180992,1.166389366,-0.487544672,-0.753883662,-0.454195833,0.820593151,0.147005682,0.200248565,-0.105832311,-0.08013842,-0.209788804,-0.350523093,-0.493192707,-0.097839134,-0.169304632,0.043003295,-0.473633109,0.194868187,0.038953133,0.014984411,0.111856365,-0.014528877,0.066416312,-0.088575319,0.096578093,0.242385663,0.170513705,-0.333054278,0.036546501,-0.250101025,0.159789589,-0.007574245,-0.111525044,0.198946664,0.006316772,0.168361643,-0.203678103,0.060630203,-0.017087048,0.040485993,0.079793573,-0.002215793,0.025686612,-0.038496088,-0.127900761,0.002949483
DB06795,0.922656751,-3.69230394,0.485942898,-0.359285267,-0.439417461,0.424392257,-0.291247816,-0.243629878,0.993430317,-0.03537802,0.017572155,-0.104981585,1.184602568,0.214616911,0.679261616,-0.21379303,0.380245875,-0.12142687,-0.350909447,0.07307095,-0.040773504,0.077768967,0.020983749,0.346189994,-0.343802592,-0.032312505,0.269093549,0.121817741,0.011821121,-0.159258413,-0.316826055,0.159755047,0.016787501,-0.14056449,-0.110008637,0.120215627,0.152548972,0.064571871,-0.079469298,-0.069191731,-0.049258257,0.157777852,-0.020876148,-0.111813648,-0.062524272,0.051916361,-0.004917367,-0.11249407,-0.038377378,0.084605918
DB06796,0.059911036,1.605701309,1.019442451,1.741557305,-0.192384608,0.382421612,-0.892610801,0.100788011,-0.32496472,0.717181735,0.25310579,-0.185122363,-0.316416176,-0.065438838,0.0147824,-0.066798829,0.099973411,0.125374323,0.21499388,-0.354686914,-0.025893923,0.370444663,-0.219691134,-0.225020424,-0.145172378,0.135084154,0.166413062,-0.025829553,0.006932197,0.172543304,0.18144521,-0.149176912,-0.250464921,-0.103759663,-0.348632222,-0.118416202,0.07605225,0.013767317,-0.058762539,0.252135172,-0.17704487,0.031505091,0.090051696,0.004893277,-0.066309526,-0.096343077,0.108852563,-0.098241624,0.042036297,0.123180981
DB06797,-0.649015785,0.661083873,3.008893671,1.274951307,0.861483379,-0.806901531,0.046342054,-0.489587544,-0.432357416,-0.690410043,-0.180283718,0.094140175,0.634211825,0.23197373,-0.094762585,0.112327603,0.152020945,-0.158985344,-0.127299286,-0.059762122,0.042941589,-0.046135598,0.041573418,-0.280353068,-0.010828885,0.060296912,0.142858936,0.133395042,-0.224799837,0.127185962,0.024595523,-0.023663916,0.011510715,-0.026852537,-0.107716232,-0.188319111,-0.021673795,-0.192312472,0.176779323,0.000365443,0.135957639,0.097833549,-0.017416825,0.034616271,0.084770502,0.176301345,-0.018043151,0.124512713,-0.098000653,-0.010007999
DB06799,4.483482835,0.796423648,-0.587722071,-2.66299696,-0.691881666,-1.458070021,-0.05792968,-0.072847665,0.384485943,-0.566223041,-0.656406878,0.21850893,-0.30232665,0.261562352,-0.017925094,-0.028164535,0.03924411,-0.564030559,-0.041286453,-0.132553823,-0.234832382,0.208146848,-0.219035474,0.039750026,-0.05494379,-0.048205609,-0.014948681,-0.144539275,-0.206346328,-0.003275882,0.010879916,0.049615533,-0.017102305,0.0556094,-0.019019835,-0.208889672,-0.017682338,0.09854709,-0.101715505,-0.015866775,-0.111298155,0.033181899,-0.078251656,0.039890481,-0.049028053,0.004236153,0.059177791,0.042485484,-0.000285292,-0.037287903
DB06800,-2.519954354,2.320847228,-0.106783304,-2.444525364,-0.583674955,-0.184202816,-0.042023639,0.449522383,0.059113869,0.601757698,-0.019578945,0.117578347,-0.148817997,0.222769594,0.251601912,-0.149485056,-0.212016334,0.15130325,-0.024774402,-0.368003933,0.10502287,-0.32115233,-0.177307739,-0.006715263,-0.095530078,0.21205594,0.028562916,0.107702959,0.280792771,0.117321472,-0.038366024,0.05701747,0.165026031,0.054444081,-0.001800848,-0.039141778,-0.076170365,0.117855811,-0.070222126,0.116647284,0.17626672,0.158554413,0.111080787,-0.021979003,0.106252722,-0.095225843,-0.098551633,0.202137445,0.034880787,0.027086119
DB06801,-0.21161566,1.138846112,3.211623264,2.073384248,-1.129311181,-1.051163756,-0.268036281,0.195762281,0.240143653,0.379960832,0.450742596,0.168761451,-0.852759831,0.290446686,0.013785592,0.187507378,0.304723439,-0.121165033,0.160020529,0.092256417,0.148380496,-0.05227944,-0.137779557,-0.272886828,0.097367788,0.015424717,0.160657867,0.207300852,-0.026198229,-0.073846971,0.112182167,-0.140776748,0.105154346,0.187330288,0.063508981,0.058108121,-0.048488423,-0.077420696,-0.108085021,-0.084390826,0.190729694,0.025440176,0.046483526,-0.09790023,-0.056589867,-0.003911047,0.094666088,0.128155745,-0.141015559,-0.057370796
DB06802,-2.072050606,-3.886219454,-0.8151405,0.494411154,-0.818842014,0.512569324,0.45992636,-0.494657777,0.041959157,-0.554985665,0.337760126,-0.288424829,0.650206136,0.315041284,-0.094288039,-0.047013498,0.039302129,-0.450598662,-0.13256023,-0.166608964,0.238503452,0.079292785,-0.205018404,-0.116298789,-0.076316557,0.02817345,0.083135611,0.116111455,0.134002993,0.056790579,-0.015790948,0.045373979,0.00839527,-0.061354851,0.128521038,-0.033873442,-0.017578259,-0.05252425,0.280058426,0.084954088,-0.105093112,0.112927895,-0.054988625,-0.097257246,0.073308324,0.067825697,-0.017252341,0.171860148,-0.049917469,-0.040801962
DB06803,1.088325251,-3.788347587,-1.107142532,-0.242938747,-0.15170932,1.132635776,-0.369025614,-0.367849779,0.034975988,1.240563765,-0.108521815,-0.130053215,-0.138656713,-0.056766549,0.071951068,-0.012739112,-0.165622659,-0.420675897,-0.244421583,0.155299088,-0.217013632,0.095803202,0.401991101,-0.037570311,0.175100173,0.247946683,-0.000709631,-0.275315463,0.006744326,0.294350834,-0.056916136,-0.012486819,0.098664077,-0.031520335,0.266133696,-0.09360909,-0.091060873,0.083974818,-0.013691234,0.087100301,0.11346676,0.081542988,0.175565095,0.016375395,0.139386241,0.071675166,0.362068104,0.029228787,0.030034941,0.137363163
DB06804,2.72857475,2.169969578,-0.56076691,2.644206057,-0.600151659,0.060028061,-0.577631133,0.107390549,1.379185152,0.282675442,0.379542776,0.268260902,-0.546821899,0.137709942,0.166059043,0.279914978,-0.002207155,-0.037990703,0.025678934,0.197698172,0.216898776,-0.184516986,-0.305060771,0.240939501,0.073854802,0.050334132,0.366734377,0.118094905,-0.043604975,-0.074212011,-0.123047072,0.061856006,-0.111339747,0.013373137,0.280483766,0.077388682,-0.056448176,-0.227426267,-0.14643071,0.119187889,0.018693475,-0.178630043,0.111505524,-0.206036577,0.071267536,0.099593424,-0.123134359,-0.065854839,0.170529258,-0.080297776
DB06807,-1.265743275,-4.492198224,-1.199827954,0.042916499,-0.668871701,0.961630778,0.652651261,-0.26416288,0.430743051,0.265334307,0.207119897,-0.21751885,0.362247029,0.432307767,-0.17302262,0.10695753,0.231212067,-0.313520238,-0.084753135,-0.324514895,0.098577405,-0.148767324,-0.156153698,-0.108618755,-0.154250562,-0.08785876,0.038045299,-0.090736675,-0.085953267,0.059761061,0.260659154,0.228094295,0.135103146,-0.055023072,0.271614978,-0.0009236,-0.035564687,-0.139145121,0.215045528,0.053931851,-0.065495947,-0.024805955,0.159297848,0.06297838,-0.016871389,0.034694682,0.092929545,0.266112832,0.058199119,0.049870829
DB06809,1.888180889,2.531622274,-1.877006398,-0.0704437,-0.85382434,-0.394462031,-0.132041731,-0.119866208,0.68826676,-0.032843651,-0.681886713,0.305938341,0.306492335,-0.226425447,0.401490237,-0.109491302,-0.40672308,-0.094583899,0.149204489,-0.122357684,-0.024633863,-0.036951835,-0.060650084,0.033906588,0.036269926,-0.237271103,-0.016450315,0.039661468,-0.056515291,0.066573136,-0.422247574,0.10135236,-0.112080105,0.008950245,0.010327537,0.060412399,0.008555813,-0.061842508,0.006094075,0.032015032,-0.133757669,-0.183126982,-0.128988771,-0.206543644,-0.135900574,0.016508596,0.048198884,-0.092578769,-0.073164477,-0.089507729
DB06810,3.803398709,3.9337879,-1.171130106,0.134500397,0.40396299,1.913324463,0.078011472,0.447567525,0.282294108,-0.356345096,-0.571902896,0.090752443,0.022325591,-0.336023923,0.278478981,0.646056031,-0.092440784,-0.21750718,-0.147535288,-0.208804897,0.014799895,-0.008327588,0.210525435,-0.306074719,-0.100773557,-0.314569525,0.03425925,0.17911294,0.035476533,0.142454197,0.13121938,-0.129140415,-0.078131177,0.139027996,0.158340333,0.064495168,0.143083968,-0.041482626,-0.20647758,0.029674236,0.032301597,0.07372339,0.123908051,0.088903062,0.004107566,-0.031471144,0.077448891,0.023779081,0.022764225,-0.038417568
DB06811,5.229640704,3.02663648,-0.078648243,2.583801374,-0.552006306,-0.204234266,-0.579367223,0.095545928,1.297084814,-0.024538071,0.3769046,0.144984249,-0.777645231,0.259228561,0.020733002,0.280421866,0.03679361,-0.176508132,0.165618843,0.072978289,0.248909801,-0.088414804,-0.277441729,0.267246701,0.051124519,0.089890099,0.329401361,0.180462282,-0.00411925,0.014852966,-0.025917653,-0.073936505,-0.127057831,-0.05558638,0.391887071,0.087306927,-0.105831073,-0.275543145,-0.153722944,0.100094826,0.086959192,-0.162570152,0.160827222,-0.14893317,0.136466428,0.071938968,-0.077107093,-0.015649398,0.135725339,-0.092779247
DB06813,-1.315992623,-0.778843379,0.645598792,1.376135414,-1.140228161,0.601315488,-0.732280169,-0.352111942,-0.695724267,0.344141538,0.128371119,0.672570698,0.580138566,0.240485949,-0.081165871,-0.275128427,-0.087743636,0.010526815,0.100570934,-0.172389078,0.039577273,0.12120816,0.126206034,-0.128744096,0.240050476,-0.141542982,-0.126751812,0.106822363,0.024432842,-0.443644762,-0.016122155,-0.163715038,-0.106449248,0.054765491,-0.258202869,-0.21815129,0.01473213,-0.00091137,-0.037454469,0.084044673,0.001769882,0.187143073,0.058415324,-0.125177587,0.078975022,-0.057866655,-0.098831047,0.020835298,-0.047830774,-0.129143003
DB06814,-3.426141165,-1.339874915,0.25751803,0.525843083,-0.387262469,0.299147183,-0.152689266,1.044855541,-0.47254531,0.606253298,-0.417167172,0.849884962,-0.275722783,-0.018216659,0.331673898,0.000509458,0.095620462,0.102564011,-0.144243498,0.013928309,-0.035971267,-0.303465158,0.259511282,0.161574084,-0.186145331,0.072203831,-0.119972436,0.13162714,0.35683813,0.101140132,-0.103748622,-0.006106765,-0.090060386,0.13010332,0.06532478,-0.191564529,-0.18398356,-0.091489787,-0.036571618,0.13199241,-0.148023438,0.163197808,0.065222398,0.291342775,0.052159606,0.155524382,0.110960334,-0.01164385,-0.112982226,-0.162194887
DB06815,5.165893377,-3.257678617,-1.377197717,-0.388386491,0.222704316,-0.076315637,0.692262538,0.063161411,1.273922746,0.411947495,0.43598201,0.191730006,0.307439668,-0.624572955,-0.126884454,-0.018131071,-0.050847573,0.228275283,0.033648121,-0.127023114,-0.233476397,0.230316886,-0.047652206,-0.069268096,0.152978688,0.076344045,0.069362663,0.084192227,0.002237558,-0.000484011,-0.057769257,-0.030754545,-0.178605451,0.00186427,-0.099738587,-0.092572804,0.056495344,-0.027184747,-0.10114637,-0.271254074,-0.025926058,0.177920541,-0.077036256,0.001196451,-0.001334155,0.095542663,0.034277241,-0.099440256,-0.00708684,-0.021557182
DB06816,-2.548068939,-0.196065257,-2.119429416,1.515370081,1.30754111,0.10331342,0.487958113,0.262949997,-0.305993821,0.106522945,-0.281692367,-0.447897393,-0.004013189,0.310880646,-0.457560315,-0.134953553,0.298269209,-0.088449307,0.042021796,-0.270490491,-0.050681688,0.010147007,-0.183724977,0.121798627,-0.062194976,0.005234443,-0.147307549,0.015534125,0.199323621,0.053725528,-0.134938896,-0.104795911,0.11377284,-0.022936779,-0.146750885,-0.004239757,0.292419321,0.192712863,-0.035951884,-0.11172484,0.030139371,-0.024957505,0.007602977,0.086725951,-0.055787978,-0.007559177,0.096496975,-0.126782125,0.057044073,-0.005976134
DB06817,-2.600622469,-0.439004947,0.36455331,0.502568499,1.253744042,0.660158067,-0.562037284,-0.225456019,-0.683345463,0.340939441,-0.124548601,0.148622338,0.107086222,-0.155052148,-0.105141911,-0.060255778,-0.19045561,-0.046662312,-0.019223486,0.0353035,0.013810268,0.242648068,-0.246786645,0.312061413,0.092501325,0.022363979,-0.226069321,0.223150507,0.010237066,-0.073975989,-0.33816362,0.016637224,0.125984554,0.102156586,-0.055170948,-0.137141038,0.080845288,0.024706313,-0.101215957,0.148965148,0.070983112,0.21538729,0.007854784,-0.155709113,-0.042688084,0.179671642,-0.091156366,-0.035857928,0.000173052,0.063292605
DB06819,-2.089360218,-3.57583223,1.249747925,0.788169444,-1.576837041,-0.164372643,0.873633896,-0.274259061,0.812017823,-0.001972945,0.566402379,-0.107899173,0.219254018,-0.728214402,-0.11427736,0.044043489,-0.467906734,-0.333595999,-0.007207756,-0.200827923,0.167744779,0.004779542,0.031645819,-0.022238152,-0.177322129,-0.018656694,-0.474496977,-0.187804252,-0.209869685,-0.249747573,0.042805353,-0.004535005,-0.038504927,0.044619944,-0.019423338,0.113290174,0.103663886,0.152495459,0.092688745,-0.063942664,-0.004181772,0.023755443,0.021528112,0.156208872,-0.002834369,0.049349747,-0.077854362,-0.168520408,0.080714796,-0.072883126
DB06820,-1.004092591,-3.042935196,-1.396254741,1.063979484,-0.660615337,-0.199880212,-0.354005674,0.731141023,-0.313773483,-0.083914345,-0.658626779,-0.229451812,0.23676302,0.291796127,0.142046884,-0.247509979,-0.362811861,-0.396268347,-0.154473524,0.486223917,0.152781696,-0.211787075,0.225154365,0.116547205,0.542612838,0.119903616,0.33783109,-0.289780178,-0.116488042,0.187772875,-0.163323586,-0.237438721,-0.151391508,0.14620369,-0.112027234,0.127136701,-0.101239616,0.093413909,-0.028557409,-0.02422226,0.091169769,0.055354406,0.014497524,0.207844528,-0.016212546,0.025034522,-0.025526434,-0.068185559,0.032098442,-0.010008752
DB06821,-0.849996383,-3.594031359,-0.544201888,-0.196613061,0.671375739,0.628222839,-0.747925129,-0.331350266,0.445427018,0.020274929,0.127734147,0.027719213,0.593742712,0.871268009,0.872038637,0.345031812,0.333779338,-0.071425155,0.282514705,0.148273817,-0.4156559,0.10925601,-0.085808936,0.282493571,-0.226509836,-0.194918084,0.1758989,-0.008659609,0.05971235,-0.529188517,0.17511356,0.126064884,0.020084647,-0.014261688,0.01263425,0.046488341,-0.169425418,-0.083208003,0.082542777,0.014082851,-0.025085085,-0.025190946,0.137240586,0.018727169,-0.160174542,-0.303264975,-0.063390893,0.016354553,0.020276704,0.037165764
DB06823,3.626689604,-1.43804651,3.185399365,-0.285878844,-0.352712768,0.246337641,0.935799451,-0.468194837,-0.217252487,0.059801769,-0.612665322,-0.00319774,-0.645777126,0.134605314,-0.085348146,0.213693915,-0.244557972,0.043452937,0.14803373,0.201003968,0.177605394,-0.124557843,0.080728,0.05287796,-0.118610207,-0.150657984,0.000477649,-0.038701741,0.1674731,-0.170480849,-0.092761685,-0.163911287,0.088641523,-0.160584351,-0.140922841,-0.040063932,-0.038533479,0.091137992,-0.138905721,0.094683209,0.033296839,0.007873187,-0.171289019,-0.055118091,0.050485959,-0.093039193,0.056697153,0.063403732,-0.099609892,0.066926332
DB06824,2.633499866,-0.021897566,2.166637174,1.516429816,-1.162973698,-1.331329473,-0.940344514,0.250646937,0.293030406,-0.628128345,0.262398641,0.364550768,0.612402254,0.581169919,-0.077355038,0.014951574,0.097547937,-0.289636861,-0.284946337,-0.243624346,-0.294562048,0.166185764,0.072032781,-0.034293282,-0.005848497,0.347429864,-0.278919661,0.215598007,-0.01462723,0.046106105,0.097366351,-0.13230019,-0.003083358,0.456044222,0.071419796,-0.1919505,0.041565313,0.189725267,0.053944116,-0.101902003,-0.051934723,0.039279489,-0.041447388,-0.105730337,-0.06494426,0.181391116,0.127929156,-0.013287026,-0.098579841,0.151220938
DB06825,2.231518276,2.535072148,-1.840844197,1.849911834,-0.967867057,1.34162023,-0.299014216,-0.712941798,0.317553015,-0.887693121,-0.469722454,0.710114763,-0.500353323,0.111085086,0.32950016,-0.287234555,-0.170030241,0.749455005,-0.585373451,0.019412992,0.239833418,0.197275574,-0.272553697,0.014259651,0.114052689,0.470957173,-0.052223259,-0.240825463,-0.109183628,-0.157266265,0.115964504,0.102128127,0.192933358,-0.151347071,-0.106744563,-0.059136429,0.051386893,0.052757407,0.201509813,-0.052018501,0.035875516,0.034908849,-0.124433466,0.013503747,-0.018181743,0.031365922,0.000283145,0.028134707,0.033135798,0.082203088
DB06826,0.695393394,3.615992531,1.712573989,1.599952805,-1.40682754,0.152810187,-0.386547622,0.02212581,0.670085897,0.330071702,1.143232374,-0.288996351,-0.887586492,0.389019452,-0.255566852,0.176784532,0.271378056,-0.195620689,0.286316628,0.235745626,0.090906569,-0.135505703,0.062903837,0.167103394,0.066668833,-0.085205284,-0.044941783,0.057882064,0.154473362,0.02383961,-0.224066769,-0.03935364,-0.226026457,-0.297347003,-0.120617503,0.025309433,-0.109623878,0.081034518,0.201524472,-0.093888862,0.15398094,-0.009218308,-0.129050731,0.035886919,-0.065332001,-0.039721239,0.106299793,-0.057872188,-0.114666618,-0.107721898
DB06827,2.082790345,3.064766327,0.384823113,0.807180286,-1.317588619,1.130269613,-0.775824783,-0.055218453,0.007953716,-0.415684882,0.308225381,0.135263709,0.075448229,0.036143582,-0.097516392,-0.247339438,0.173107435,0.17425184,-0.075190031,0.070876947,-0.144553354,-0.045894712,0.398971516,-0.223496303,-0.024088537,0.071108792,-0.24205932,-0.001691409,0.099765394,0.047181022,-0.122116397,0.017001615,-0.064575627,0.057858683,0.026563177,-0.195557862,-0.05716373,-0.00990271,0.185368743,-0.146814129,-0.09755655,-0.056784616,-0.191772895,-0.15705473,-0.161395825,-0.045075257,0.046742795,0.08622028,-0.027191386,0.156114484
DB07615,-3.479789496,-2.410405537,-0.399909698,0.471321191,0.908707688,0.637524556,0.136775894,-0.458700358,-0.538363519,0.371266363,0.259422924,0.178349665,-0.339613864,0.198681379,-0.097837747,0.502555172,-0.168909068,-0.389825175,0.107536958,-0.167109072,-0.204933312,-0.207791265,-0.114894322,-0.136850736,-0.212970915,0.090889048,-0.011094781,-0.058963738,-0.035619492,-0.215552748,0.24871209,0.048106992,-0.210087455,-0.198285431,0.396486495,0.046029308,0.067759602,0.15518489,0.435573742,-0.057292902,-0.029225406,-0.009782829,-0.156354275,0.001461956,-0.037395361,0.009606893,0.054405746,-0.028859082,-0.099423272,0.026114768
